ID,Level,col3,col4,col5,col6,col7,col8
2841,22534.4062,149,74,3,f,9,a3Piu
2842,22322.6964,151,75,1,e,9,a3Piu
2843,22533.0631,151,75,2,e,9,a3Piu
2844,22747.436,151,75,3,e,9,a3Piu
2845,22533.0296,153,76,1,f,9,a3Piu
2846,22747.4031,153,76,2,f,9,a3Piu
2847,22963.3272,153,76,3,f,9,a3Piu
2848,22746.637,155,77,1,e,9,a3Piu
2849,22962.0032,155,77,2,e,9,a3Piu
2850,23181.4061,155,77,3,e,9,a3Piu
2851,22961.9906,157,78,1,f,9,a3Piu
2852,23181.3965,157,78,2,f,9,a3Piu
2853,23402.2824,157,78,3,f,9,a3Piu
2854,23180.6552,159,79,1,e,9,a3Piu
2855,23400.9765,159,79,2,e,9,a3Piu
2856,23625.3656,159,79,3,e,9,a3Piu
2857,23400.9839,161,80,1,f,9,a3Piu
2858,23625.3784,161,80,2,f,9,a3Piu
2859,23851.1803,161,80,3,f,9,a3Piu
2860,23624.661,163,81,1,e,9,a3Piu
2861,23849.8916,163,81,2,e,9,a3Piu
2862,24079.2216,163,81,3,e,9,a3Piu
2863,23849.918,165,82,1,f,9,a3Piu
2864,24079.2562,165,82,2,f,9,a3Piu
2865,24309.9271,165,82,3,f,9,a3Piu
2866,24078.5619,167,83,1,e,9,a3Piu
2867,24308.6549,167,83,2,e,9,a3Piu
2868,24542.8794,167,83,3,e,9,a3Piu
2869,24308.6993,169,84,1,f,9,a3Piu
2870,24542.9349,169,84,2,f,9,a3Piu
2871,24778.4267,169,84,3,f,9,a3Piu
2872,24542.2629,171,85,1,e,9,a3Piu
2873,24777.1701,171,85,2,e,9,a3Piu
2874,25016.2416,171,85,3,e,9,a3Piu
2875,24777.2317,173,86,1,f,9,a3Piu
2876,25016.3174,173,86,2,f,9,a3Piu
2877,25256.5805,173,86,3,f,9,a3Piu
2878,25015.6668,175,87,1,e,9,a3Piu
2879,25255.3389,175,87,2,e,9,a3Piu
2880,25499.2085,175,87,3,e,9,a3Piu
2881,25255.4169,177,88,1,f,9,a3Piu
2882,25499.304,177,88,2,f,9,a3Piu
2883,25744.2877,177,88,3,f,9,a3Piu
2884,25498.6741,179,89,1,e,9,a3Piu
2885,25743.0605,179,89,2,e,9,a3Piu
2886,25991.6782,179,89,3,e,9,a3Piu
2887,25743.1542,181,90,1,f,9,a3Piu
2888,25991.7928,181,90,2,f,9,a3Piu
2889,26241.4454,181,90,3,f,9,a3Piu
2890,25991.183,183,91,1,e,9,a3Piu
2891,26240.2318,183,91,2,e,9,a3Piu
2892,26493.5465,183,91,3,e,9,a3Piu
2893,26240.3406,185,92,1,f,9,a3Piu
2894,26493.6796,185,92,2,f,9,a3Piu
2895,26747.9479,185,92,3,f,9,a3Piu
2896,26493.0892,187,93,1,e,9,a3Piu
2897,26746.7475,187,93,2,e,9,a3Piu
2898,27004.7067,187,93,3,e,9,a3Piu
2899,26746.8706,189,94,1,f,9,a3Piu
2900,27004.8578,189,94,2,f,9,a3Piu
2901,27263.6876,189,94,3,f,9,a3Piu
2902,27004.2862,191,95,1,e,9,a3Piu
2903,27262.4998,191,95,2,e,9,a3Piu
2904,27525.0499,191,95,3,e,9,a3Piu
2905,27262.6366,193,96,1,f,9,a3Piu
2906,27525.2185,193,96,2,f,9,a3Piu
2907,27788.5544,193,96,3,f,9,a3Piu
2908,27524.6652,195,97,1,e,9,a3Piu
2909,27787.3786,195,97,2,e,9,a3Piu
2910,28054.4648,195,97,3,e,9,a3Piu
2911,20009.01047,1,0,3,e,0,d3Pig
2912,19998.25927,3,1,2,f,0,d3Pig
2913,20014.5185,3,1,3,f,0,d3Pig
2914,19983.95766,5,2,1,e,0,d3Pig
2915,20004.78785,5,2,2,e,0,d3Pig
2916,20021.88437,5,2,3,e,0,d3Pig
2917,19992.79495,7,3,1,f,0,d3Pig
2918,20015.08068,7,3,2,f,0,d3Pig
2919,20035.39268,7,3,3,f,0,d3Pig
2920,20004.71802,9,4,1,e,0,d3Pig
2921,20028.42623,9,4,2,e,0,d3Pig
2922,20050.79687,9,4,3,e,0,d3Pig
2923,20019.83917,11,5,1,f,0,d3Pig
2924,20045.94112,11,5,2,f,0,d3Pig
2925,20071.72371,11,5,3,f,0,d3Pig
2926,20038.18435,13,6,1,e,0,d3Pig
2927,20066.25168,13,6,2,e,0,d3Pig
2928,20094.69156,13,6,3,e,0,d3Pig
2929,20059.87571,15,7,1,f,0,d3Pig
2930,20090.94909,15,7,2,f,0,d3Pig
2931,20122.77789,15,7,3,f,0,d3Pig
2932,20084.87375,17,8,1,e,0,d3Pig
2933,20118.23457,17,8,2,e,0,d3Pig
2934,20153.05788,17,8,3,e,0,d3Pig
2935,20113.2985,19,9,1,f,0,d3Pig
2936,20150.04399,19,9,2,f,0,d3Pig
2937,20188.1869,19,9,3,f,0,d3Pig
2938,20145.08587,21,10,1,e,0,d3Pig
2939,20184.28776,21,10,2,e,0,d3Pig
2940,20225.65747,21,10,3,e,0,d3Pig
2941,20180.3289,23,11,1,f,0,d3Pig
2942,20223.16251,23,11,2,f,0,d3Pig
2943,20267.77188,23,11,3,f,0,d3Pig
2944,20218.98082,25,12,1,e,0,d3Pig
2945,20264.34375,25,12,2,e,0,d3Pig
2946,20312.35908,25,12,3,e,0,d3Pig
2947,20261.07541,27,13,1,f,0,d3Pig
2948,20310.25401,27,13,2,f,0,d3Pig
2949,20361.42157,27,13,3,f,0,d3Pig
2950,20306.639,29,14,1,e,0,d3Pig
2951,20358.35371,29,14,2,e,0,d3Pig
2952,20413.08435,29,14,3,e,0,d3Pig
2953,20355.59749,31,15,1,f,0,d3Pig
2954,20411.28514,31,15,2,f,0,d3Pig
2955,20469.06973,31,15,3,f,0,d3Pig
2956,20408.09641,33,16,1,e,0,d3Pig
2957,20466.28652,33,16,2,e,0,d3Pig
2958,20527.77774,33,16,3,e,0,d3Pig
2959,20463.92116,35,17,1,f,0,d3Pig
2960,20526.2242,35,17,2,f,0,d3Pig
2961,20590.66138,35,17,3,f,0,d3Pig
2962,20523.36794,37,18,1,e,0,d3Pig
2963,20588.10812,37,18,2,e,0,d3Pig
2964,20656.39414,37,18,3,e,0,d3Pig
2965,20586.05146,39,19,1,f,0,d3Pig
2966,20655.04332,39,19,2,f,0,d3Pig
2967,20726.15329,39,19,3,f,0,d3Pig
2968,20652.4544,41,20,1,e,0,d3Pig
2969,20723.7914,41,20,2,e,0,d3Pig
2970,20798.89423,41,20,3,e,0,d3Pig
2971,20721.98315,43,21,1,f,0,d3Pig
2972,20797.71398,43,21,2,f,0,d3Pig
2973,20875.50964,43,21,3,f,0,d3Pig
2974,20795.34379,45,22,1,e,0,d3Pig
2975,20873.30706,45,22,2,e,0,d3Pig
2976,20955.24282,45,22,3,e,0,d3Pig
2977,20871.70254,47,23,1,f,0,d3Pig
2978,20954.20698,47,23,2,f,0,d3Pig
2979,21038.69064,47,23,3,f,0,d3Pig
2980,20952.01945,49,24,1,e,0,d3Pig
2981,21036.62398,49,24,2,e,0,d3Pig
2982,21125.40149,49,24,3,e,0,d3Pig
2983,21035.19014,51,25,1,f,0,d3Pig
2984,21124.49114,51,25,2,f,0,d3Pig
2985,21215.65903,51,25,3,f,0,d3Pig
2986,21122.45742,53,26,1,e,0,d3Pig
2987,21213.71082,53,26,2,e,0,d3Pig
2988,21309.33368,53,26,3,e,0,d3Pig
2989,21212.42043,55,27,1,f,0,d3Pig
2990,21308.53288,55,27,2,f,0,d3Pig
2991,21406.37756,55,27,3,f,0,d3Pig
2992,21306.63398,57,28,1,e,0,d3Pig
2993,21404.53083,57,28,2,e,0,d3Pig
2994,21507.00098,57,28,3,e,0,d3Pig
2995,21403.36492,59,29,1,f,0,d3Pig
2996,21506.29612,59,29,2,f,0,d3Pig
2997,21610.80633,59,29,3,f,0,d3Pig
2998,21504.51221,61,30,1,e,0,d3Pig
2999,21609.04825,61,30,2,e,0,d3Pig
3000,21718.36168,61,30,3,e,0,d3Pig
3001,21607.99131,63,31,1,f,0,d3Pig
3002,21717.74548,63,31,2,f,0,d3Pig
3003,21828.90371,63,31,3,f,0,d3Pig
3004,21716.06594,65,32,1,e,0,d3Pig
3005,21827.22622,65,32,2,e,0,d3Pig
3006,21943.37882,65,32,3,e,0,d3Pig
3007,21826.26175,67,33,1,f,0,d3Pig
3008,21942.83807,67,33,2,f,0,d3Pig
3009,22060.62782,67,33,3,f,0,d3Pig
3010,21941.24721,69,34,1,e,0,d3Pig
3011,22059.01985,69,34,2,e,0,d3Pig
3012,22182.00225,69,34,3,e,0,d3Pig
3013,22058.13787,71,35,1,f,0,d3Pig
3014,22181.53171,71,35,2,f,0,d3Pig
3015,22305.92987,71,35,3,f,0,d3Pig
3016,22180.02341,73,36,1,e,0,d3Pig
3017,22304.38542,73,36,2,e,0,d3Pig
3018,22434.18697,73,36,3,e,0,d3Pig
3019,22303.57903,75,37,1,f,0,d3Pig
3020,22433.78087,75,37,2,f,0,d3Pig
3021,22564.76419,75,37,3,f,0,d3Pig
3022,22432.34458,77,38,1,e,0,d3Pig
3023,22563.27756,77,38,2,e,0,d3Pig
3024,22699.88632,77,38,3,e,0,d3Pig
3025,22562.53791,79,39,1,f,0,d3Pig
3026,22699.53863,79,39,2,f,0,d3Pig
3027,22837.08195,79,39,3,f,0,d3Pig
3028,22698.16876,81,40,1,e,0,d3Pig
3029,22835.64712,81,40,2,e,0,d3Pig
3030,22979.04622,81,40,3,e,0,d3Pig
3031,22834.96605,83,41,1,f,0,d3Pig
3032,22978.75349,83,41,2,f,0,d3Pig
3033,23122.82965,83,41,3,f,0,d3Pig
3034,22977.44436,85,42,1,e,0,d3Pig
3035,23121.44088,85,42,2,e,0,d3Pig
3036,23271.61462,85,42,3,e,0,d3Pig
3037,23120.81399,87,43,1,f,0,d3Pig
3038,23271.37158,87,43,2,f,0,d3Pig
3039,23421.94962,87,43,3,f,0,d3Pig
3040,23270.11827,89,44,1,e,0,d3Pig
3041,23420.60502,89,44,2,e,0,d3Pig
3042,23577.53457,89,44,3,e,0,d3Pig
3043,23420.0274,91,45,1,f,0,d3Pig
3044,23577.33806,91,45,2,f,0,d3Pig
3045,23734.38807,91,45,3,f,0,d3Pig
3046,23576.13598,93,46,1,e,0,d3Pig
3047,23733.08261,93,46,2,e,0,d3Pig
3048,23896.74939,93,46,3,e,0,d3Pig
3049,23732.54997,95,47,1,f,0,d3Pig
3050,23896.59614,95,47,2,f,0,d3Pig
3051,24060.08588,95,47,3,f,0,d3Pig
3052,23895.44228,97,48,1,e,0,d3Pig
3053,24058.8132,97,48,2,e,0,d3Pig
3054,24229.19983,97,48,3,e,0,d3Pig
3055,24058.32178,99,49,1,f,0,d3Pig
3056,24229.08355,99,49,2,f,0,d3Pig
3057,24398.97261,99,49,3,f,0,d3Pig
3058,24227.97414,101,50,1,e,0,d3Pig
3059,24397.73573,101,50,2,e,0,d3Pig
3060,24574.80994,101,50,3,e,0,d3Pig
3061,24397.28222,103,51,1,f,0,d3Pig
3062,24574.74653,103,51,2,f,0,d3Pig
3063,24750.99019,103,51,3,f,0,d3Pig
3064,24573.66716,105,52,1,e,0,d3Pig
3065,24749.78593,105,52,2,e,0,d3Pig
3066,24933.52447,105,52,3,e,0,d3Pig
3067,24749.36741,107,53,1,f,0,d3Pig
3068,24933.488,107,53,2,f,0,d3Pig
3069,25116.07033,107,53,3,f,0,d3Pig
3070,24932.45521,109,54,1,e,0,d3Pig
3071,25114.89672,109,54,2,e,0,d3Pig
3072,25305.27196,109,54,3,e,0,d3Pig
3073,25114.50634,111,55,1,f,0,d3Pig
3074,25305.266,111,55,2,f,0,d3Pig
3075,25494.14101,111,55,3,f,0,d3Pig
3076,25304.27284,113,56,1,e,0,d3Pig
3077,25492.99207,113,56,2,e,0,d3Pig
3078,25689.98022,113,56,3,e,0,d3Pig
3079,25492.63599,115,57,1,f,0,d3Pig
3080,25690.00804,115,57,2,f,0,d3Pig
3081,25885.12983,115,57,3,f,0,d3Pig
3082,25689.04804,117,58,1,e,0,d3Pig
3083,25884.00568,117,58,2,e,0,d3Pig
3084,26087.5765,117,58,3,e,0,d3Pig
3085,25883.67755,119,59,1,f,0,d3Pig
3086,26087.63294,119,59,2,f,0,d3Pig
3087,26288.96092,119,59,3,f,0,d3Pig
3088,26086.70723,121,60,1,e,0,d3Pig
3089,26287.86026,121,60,2,e,0,d3Pig
3090,26497.98062,121,60,3,e,0,d3Pig
3091,26287.55822,123,61,1,f,0,d3Pig
3092,26498.06819,123,61,2,f,0,d3Pig
3093,26705.55662,123,61,3,f,0,d3Pig
3094,26497.17328,125,62,1,e,0,d3Pig
3095,26704.47797,125,62,2,e,0,d3Pig
3096,26921.1152,125,62,3,e,0,d3Pig
3097,26704.20029,127,63,1,f,0,d3Pig
3098,26921.23127,127,63,2,f,0,d3Pig
3099,27134.83648,127,63,3,f,0,d3Pig
3100,26920.36574,129,64,1,e,0,d3Pig
3101,27133.77798,129,64,2,e,0,d3Pig
3102,27356.90048,129,64,3,e,0,d3Pig
3103,27133.52314,131,65,1,f,0,d3Pig
3104,27357.04239,131,65,2,f,0,d3Pig
3105,27576.71632,131,65,3,f,0,d3Pig
3106,27356.20415,133,66,1,e,0,d3Pig
3107,27575.67823,133,66,2,e,0,d3Pig
3108,27805.24881,133,66,3,e,0,d3Pig
3109,27575.44478,135,67,1,f,0,d3Pig
3110,27805.41608,135,67,2,f,0,d3Pig
3111,28031.11158,135,67,3,f,0,d3Pig
3112,27804.60477,137,68,1,e,0,d3Pig
3113,28030.08967,137,68,2,e,0,d3Pig
3114,28266.06883,137,68,3,e,0,d3Pig
3115,28029.87636,139,69,1,f,0,d3Pig
3116,28266.26553,139,69,2,f,0,d3Pig
3117,28497.93206,139,69,3,f,0,d3Pig
3118,28265.48113,141,70,1,e,0,d3Pig
3119,28496.92836,141,70,2,e,0,d3Pig
3120,28739.28847,141,70,3,e,0,d3Pig
3121,28496.73398,143,71,1,f,0,d3Pig
3122,28739.50349,143,71,2,f,0,d3Pig
3123,28977.08849,143,71,3,f,0,d3Pig
3124,28738.74264,145,72,1,e,0,d3Pig
3125,28976.10087,145,72,2,e,0,d3Pig
3126,29224.7947,145,72,3,e,0,d3Pig
3127,28975.92433,147,73,1,f,0,d3Pig
3128,29225.03314,147,73,2,f,0,d3Pig
3129,29468.48524,147,73,3,f,0,d3Pig
3130,29224.29706,149,74,1,e,0,d3Pig
3131,29467.51459,149,74,2,e,0,d3Pig
3132,29722.50171,149,74,3,e,0,d3Pig
3133,29467.3549,151,75,1,f,0,d3Pig
3134,29722.76129,151,75,2,f,0,d3Pig
3135,29972.0284,151,75,3,f,0,d3Pig
3136,29722.04692,153,76,1,e,0,d3Pig
3137,29971.07166,153,76,2,e,0,d3Pig
3138,30232.31019,153,76,3,e,0,d3Pig
3139,29970.92666,155,77,1,f,0,d3Pig
3140,30232.59094,155,77,2,f,0,d3Pig
3141,30487.61601,155,77,3,f,0,d3Pig
3142,30231.8985,157,78,1,e,0,d3Pig
3143,30486.67267,157,78,2,e,0,d3Pig
3144,30754.12106,157,78,3,e,0,d3Pig
3145,30486.5432,159,79,1,f,0,d3Pig
3146,30754.42166,159,79,2,f,0,d3Pig
3147,31015.15051,159,79,3,f,0,d3Pig
3148,30753.75036,161,80,1,e,0,d3Pig
3149,31014.21891,161,80,2,e,0,d3Pig
3150,31287.83087,161,80,3,e,0,d3Pig
3151,31014.10367,163,81,1,f,0,d3Pig
3152,31288.15061,163,81,2,f,0,d3Pig
3153,31554.52374,163,81,3,f,0,d3Pig
3154,31287.49971,165,82,1,e,0,d3Pig
3155,31553.604,165,82,2,e,0,d3Pig
3156,31833.33036,165,82,3,e,0,d3Pig
3157,31553.50225,167,83,1,f,0,d3Pig
3158,31833.67421,167,83,2,f,0,d3Pig
3159,32105.63513,167,83,3,f,0,d3Pig
3160,31833.04398,169,84,1,e,0,d3Pig
3161,32104.72308,169,84,2,e,0,d3Pig
3162,32390.52371,169,84,3,e,0,d3Pig
3163,32104.63411,171,85,1,f,0,d3Pig
3164,32390.8832,171,85,2,f,0,d3Pig
3165,32668.36378,171,85,3,f,0,d3Pig
3166,32390.27111,173,86,1,e,0,d3Pig
3167,32667.46761,173,86,2,e,0,d3Pig
3168,32959.28649,173,86,3,e,0,d3Pig
3169,32667.39015,175,87,1,f,0,d3Pig
3170,32959.66452,175,87,2,f,0,d3Pig
3171,33242.60761,175,87,3,f,0,d3Pig
3172,32959.07244,177,88,1,e,0,d3Pig
3173,33241.72183,177,88,2,e,0,d3Pig
3174,33539.51142,177,88,3,e,0,d3Pig
3175,33241.65588,179,89,1,f,0,d3Pig
3176,33539.90704,179,89,2,f,0,d3Pig
3177,33828.24909,179,89,3,f,0,d3Pig
3178,33539.33281,181,90,1,e,0,d3Pig
3179,33827.37316,181,90,2,e,0,d3Pig
3180,34131.08188,181,90,3,e,0,d3Pig
3181,33827.31811,183,91,1,f,0,d3Pig
3182,34131.49458,183,91,2,f,0,d3Pig
3183,34425.17094,183,91,3,f,0,d3Pig
3184,34130.93767,185,92,1,e,0,d3Pig
3185,34424.30435,185,92,2,e,0,d3Pig
3186,34733.8793,185,92,3,e,0,d3Pig
3187,34424.25968,187,93,1,f,0,d3Pig
3188,34734.30863,187,93,2,f,0,d3Pig
3189,35033.25334,187,93,3,f,0,d3Pig
3190,34733.76851,189,94,1,e,0,d3Pig
3191,35032.3956,189,94,2,e,0,d3Pig
3192,35347.78254,189,94,3,e,0,d3Pig
3193,35032.36078,191,95,1,f,0,d3Pig
3194,35348.22805,191,95,2,f,0,d3Pig
3195,35652.37382,191,95,3,f,0,d3Pig
3196,35347.70425,193,96,1,e,0,d3Pig
3197,35651.52446,193,96,2,e,0,d3Pig
3198,35972.66781,193,96,3,e,0,d3Pig
3199,21762.51717,1,0,3,e,1,d3Pig
3200,21751.87636,3,1,2,f,1,d3Pig
3201,21767.98761,3,1,3,f,1,d3Pig
3202,21737.6988,5,2,1,e,1,d3Pig
3203,21758.32866,5,2,2,e,1,d3Pig
3204,21775.2386,5,2,3,e,1,d3Pig
3205,21746.4378,7,3,1,f,1,d3Pig
3206,21768.50647,7,3,2,f,1,d3Pig
3207,21788.61262,7,3,3,f,1,d3Pig
3208,21758.22663,9,4,1,e,1,d3Pig
3209,21781.6911,9,4,2,e,1,d3Pig
3210,21803.81378,9,4,3,e,1,d3Pig
3211,21773.17664,11,5,1,f,1,d3Pig
3212,21799.00925,11,5,2,f,1,d3Pig
3213,21824.51625,11,5,3,f,1,d3Pig
3214,21791.31225,13,6,1,e,1,d3Pig
3215,21819.07513,13,6,2,e,1,d3Pig
3216,21847.19807,13,6,3,e,1,d3Pig
3217,21812.75489,15,7,1,f,1,d3Pig
3218,21843.49661,15,7,2,f,1,d3Pig
3219,21874.97211,15,7,3,f,1,d3Pig
3220,21837.4673,17,8,1,e,1,d3Pig
3221,21870.45483,17,8,2,e,1,d3Pig
3222,21904.88755,17,8,3,e,1,d3Pig
3223,21865.56488,19,9,1,f,1,d3Pig
3224,21901.9075,19,9,2,f,1,d3Pig
3225,21939.6192,19,9,3,f,1,d3Pig
3226,21896.98757,21,10,1,e,1,d3Pig
3227,21935.74121,21,10,2,e,1,d3Pig
3228,21976.64372,21,10,3,e,1,d3Pig
3229,21931.81987,23,11,1,f,1,d3Pig
3230,21974.17921,23,11,2,f,1,d3Pig
3231,22018.2775,23,11,3,f,1,d3Pig
3232,21970.03113,25,12,1,e,1,d3Pig
3233,22014.86596,25,12,2,e,1,d3Pig
3234,22062.33844,25,12,3,e,1,d3Pig
3235,22011.63245,27,13,1,f,1,d3Pig
3236,22060.26277,27,13,2,f,1,d3Pig
3237,22110.83805,27,13,3,f,1,d3Pig
3238,22056.67654,29,14,1,e,1,d3Pig
3239,22107.78495,29,14,2,e,1,d3Pig
3240,22161.89421,29,14,3,e,1,d3Pig
3241,22105.06048,31,15,1,f,1,d3Pig
3242,22160.12176,31,15,2,f,1,d3Pig
3243,22217.22999,31,15,3,f,1,d3Pig
3244,22156.95893,33,16,1,e,1,d3Pig
3245,22214.45886,33,16,2,e,1,d3Pig
3246,22275.25219,33,16,3,e,1,d3Pig
3247,22212.12463,35,17,1,f,1,d3Pig
3248,22273.72449,35,17,2,f,1,d3Pig
3249,22337.40234,35,17,3,f,1,d3Pig
3250,22270.8937,37,18,1,e,1,d3Pig
3251,22334.85977,37,18,2,e,1,d3Pig
3252,22402.37064,37,18,3,e,1,d3Pig
3253,22332.83229,39,19,1,f,1,d3Pig
3254,22401.04366,39,19,2,f,1,d3Pig
3255,22471.31121,39,19,3,f,1,d3Pig
3256,22398.47787,41,20,1,e,1,d3Pig
3257,22468.9596,41,20,2,e,1,d3Pig
3258,22543.20754,41,20,3,e,1,d3Pig
3259,22467.17873,43,21,1,f,1,d3Pig
3260,22542.05034,43,21,2,f,1,d3Pig
3261,22618.91686,43,21,3,f,1,d3Pig
3262,22539.70245,45,22,1,e,1,d3Pig
3263,22616.72475,45,22,2,e,1,d3Pig
3264,22697.7271,45,22,3,e,1,d3Pig
3265,22615.14695,47,23,1,f,1,d3Pig
3266,22696.71379,47,23,2,f,1,d3Pig
3267,22780.18213,47,23,3,f,1,d3Pig
3268,22694.54749,49,24,1,e,1,d3Pig
3269,22778.12594,49,24,2,e,1,d3Pig
3270,22865.88976,49,24,3,e,1,d3Pig
3271,22776.71848,51,25,1,f,1,d3Pig
3272,22865.00316,51,25,2,f,1,d3Pig
3273,22955.07247,51,25,3,f,1,d3Pig
3274,22862.99018,53,26,1,e,1,d3Pig
3275,22953.12927,53,26,2,e,1,d3Pig
3276,23047.6613,53,26,3,e,1,d3Pig
3277,22951.86678,55,27,1,f,1,d3Pig
3278,23046.88206,55,27,2,f,1,d3Pig
3279,23143.53892,55,27,3,f,1,d3Pig
3280,23045.00411,57,28,1,e,1,d3Pig
3281,23141.70035,57,28,2,e,1,d3Pig
3282,23242.99616,57,28,3,e,1,d3Pig
3283,23140.56048,59,29,1,f,1,d3Pig
3284,23242.31397,59,29,2,f,1,d3Pig
3285,23345.55182,59,29,3,f,1,d3Pig
3286,23240.55153,61,30,1,e,1,d3Pig
3287,23343.80377,61,30,2,e,1,d3Pig
3288,23451.80047,61,30,3,e,1,d3Pig
3289,23342.77101,63,31,1,f,1,d3Pig
3290,23451.20221,63,31,2,f,1,d3Pig
3291,23561.0648,63,31,3,f,1,d3Pig
3292,23449.54135,65,32,1,e,1,d3Pig
3293,23559.3968,65,32,2,e,1,d3Pig
3294,23674.22822,65,32,3,e,1,d3Pig
3295,23558.45807,67,33,1,f,1,d3Pig
3296,23673.71433,67,33,2,f,1,d3Pig
3297,23790.03956,67,33,3,f,1,d3Pig
3298,23672.15355,69,34,1,e,1,d3Pig
3299,23788.43467,69,34,2,e,1,d3Pig
3300,23910.02083,69,34,3,e,1,d3Pig
3301,23787.5797,71,35,1,f,1,d3Pig
3302,23909.56897,71,35,2,f,1,d3Pig
3303,24032.41936,71,35,3,f,1,d3Pig
3304,23908.08824,73,36,1,e,1,d3Pig
3305,24030.86758,73,36,2,e,1,d3Pig
3306,24159.22481,73,36,3,e,1,d3Pig
3307,24030.09922,75,37,1,f,1,d3Pig
3308,24158.83226,75,37,2,f,1,d3Pig
3309,24288.15952,75,37,3,f,1,d3Pig
3310,24157.40857,77,38,1,e,1,d3Pig
3311,24286.68322,77,38,2,e,1,d3Pig
3312,24421.73258,77,38,3,e,1,d3Pig
3313,24285.96464,79,39,1,f,1,d3Pig
3314,24421.41122,79,39,2,f,1,d3Pig
3315,24557.21579,79,39,3,f,1,d3Pig
3316,24420.05594,81,40,1,e,1,d3Pig
3317,24555.78741,81,40,2,e,1,d3Pig
3318,24697.5511,81,40,3,e,1,d3Pig
3319,24555.13114,83,41,1,f,1,d3Pig
3320,24697.28041,83,41,2,f,1,d3Pig
3321,24839.531,83,41,3,f,1,d3Pig
3322,24695.99927,85,42,1,e,1,d3Pig
3323,24838.15909,85,42,2,e,1,d3Pig
3324,24986.61057,85,42,3,e,1,d3Pig
3325,24837.55208,87,43,1,f,1,d3Pig
3326,24986.38931,87,43,2,f,1,d3Pig
3327,25135.0474,87,43,3,f,1,d3Pig
3328,24985.15961,89,44,1,e,1,d3Pig
3329,25133.71177,89,44,2,e,1,d3Pig
3330,25288.8459,89,44,3,e,1,d3Pig
3331,25133.16078,91,45,1,f,1,d3Pig
3332,25288.67286,91,45,2,f,1,d3Pig
3333,25443.70904,91,45,3,f,1,d3Pig
3334,25287.49599,93,46,1,e,1,d3Pig
3335,25442.41899,93,46,2,e,1,d3Pig
3336,25604.20849,93,46,3,e,1,d3Pig
3337,25441.91028,95,47,1,f,1,d3Pig
3338,25604.07994,95,47,2,f,1,d3Pig
3339,25765.46417,95,47,3,f,1,d3Pig
3340,25602.95065,97,48,1,e,1,d3Pig
3341,25764.20363,97,48,2,e,1,d3Pig
3342,25932.63298,97,48,3,e,1,d3Pig
3343,25763.73535,99,49,1,f,1,d3Pig
3344,25932.54614,99,49,2,f,1,d3Pig
3345,26100.24054,99,49,3,f,1,d3Pig
3346,25931.46033,101,50,1,e,1,d3Pig
3347,26099.01399,101,50,2,e,1,d3Pig
3348,26274.05543,101,50,3,e,1,d3Pig
3349,26098.58383,103,51,1,f,1,d3Pig
3350,26274.00713,103,51,2,f,1,d3Pig
3351,26447.9765,103,51,3,f,1,d3Pig
3352,26272.96499,105,52,1,e,1,d3Pig
3353,26446.78206,105,52,2,e,1,d3Pig
3354,26628.40799,105,52,3,e,1,d3Pig
3355,26446.38853,107,53,1,f,1,d3Pig
3356,26628.40068,107,53,2,f,1,d3Pig
3357,26808.60286,107,53,3,f,1,d3Pig
3358,26627.40003,109,54,1,e,1,d3Pig
3359,26807.43775,109,54,2,e,1,d3Pig
3360,26995.62993,109,54,3,e,1,d3Pig
3361,26807.07359,111,55,1,f,1,d3Pig
3362,26995.65901,111,55,2,f,1,d3Pig
3363,27182.05579,111,55,3,f,1,d3Pig
3364,26994.69468,113,56,1,e,1,d3Pig
3365,27180.91578,113,56,2,e,1,d3Pig
3366,27375.65504,113,56,3,e,1,d3Pig
3367,27180.5855,115,57,1,f,1,d3Pig
3368,27375.71117,115,57,2,f,1,d3Pig
3369,27568.26296,115,57,3,f,1,d3Pig
3370,27374.78037,117,58,1,e,1,d3Pig
3371,27567.14961,117,58,2,e,1,d3Pig
3372,27768.39519,117,58,3,e,1,d3Pig
3373,27566.8423,119,59,1,f,1,d3Pig
3374,27768.48248,119,59,2,f,1,d3Pig
3375,27967.14614,119,59,3,f,1,d3Pig
3376,27767.58483,121,60,1,e,1,d3Pig
3377,27966.05635,121,60,2,e,1,d3Pig
3378,28173.78268,121,60,3,e,1,d3Pig
3379,27965.77333,123,61,1,f,1,d3Pig
3380,28173.89968,123,61,2,f,1,d3Pig
3381,28378.63167,123,61,3,f,1,d3Pig
3382,28173.03353,125,62,1,e,1,d3Pig
3383,28377.56356,125,62,2,e,1,d3Pig
3384,28591.74042,125,62,3,e,1,d3Pig
3385,28377.30632,127,63,1,f,1,d3Pig
3386,28591.88581,127,63,2,f,1,d3Pig
3387,28802.65169,127,63,3,f,1,d3Pig
3388,28591.04961,129,64,1,e,1,d3Pig
3389,28801.60483,129,64,2,e,1,d3Pig
3390,29022.18907,129,64,3,e,1,d3Pig
3391,28801.37664,131,65,1,f,1,d3Pig
3392,29022.36164,131,65,2,f,1,d3Pig
3393,29239.10758,131,65,3,f,1,d3Pig
3394,29021.554,133,66,1,e,1,d3Pig
3395,29238.08019,133,66,2,e,1,d3Pig
3396,29465.04713,133,66,3,e,1,d3Pig
3397,29237.87354,135,67,1,f,1,d3Pig
3398,29465.24576,135,67,2,f,1,d3Pig
3399,29687.92483,135,67,3,f,1,d3Pig
