ID,Level,,col3
5972,12048.452,*,7
5973,13844.049,*,9
5974,10506.136,*,8
5975,10477.905,*,8
5976,12953.813,*,2
5977,13410.42,*,11
5978,16538.382,*,17
5979,9106.861,*,18
5980,9078.591,*,17
5981,4251.457,*,11
5982,4223.17,*,12
5983,16492.541,*,17
5984,15427.148,*,20
5985,10136.073,*,7
5986,17261.099,*,13
5987,15025.744,*,11
5988,14344.599,*,14
5989,10360.758,*,8
5990,18602.259,*,15
5991,18573.933,*,15
5992,10403.001,*,18
5993,10374.673,*,18
5994,14838.049,*,13
5995,14809.711,*,12
5996,6739.571,52,6
5997,6711.232,52,6
5998,9543.48,*,11
5999,12246.071,*,17
6000,12792.767,*,8
6001,17928.045,*,15
6002,12417.058,*,10
6003,15213.749,*,11
6004,12208.855,*,14
6005,10951.454,*,5
6006,14833.203,*,9
6007,11937.683,*,10
6008,16135.663,*,11
6009,17825.461,*,19
6010,15472.17,*,10
6011,17320.893,*,16
6012,14228.262,*,3
6013,14890.06,*,10
6014,13240.284,*,6
6015,18561.781,*,16
6016,13525.631,*,13
6017,17645.531,*,18
6018,17440.532,*,13
6019,7773.328,34,8
6020,11308.903,*,4
6021,16429.367,*,15
6022,12748.182,*,14
6023,16096.159,*,14
6024,17192.459,*,14
6025,14657.559,*,6
6026,18403.123,*,17
6027,14224.892,*,10
6028,15769.166,*,18
6029,14815.364,*,9
6030,14702.655,*,20
6031,17430.447,*,20
6032,16700.844,*,16
6033,14254.612,*,17
6034,14355.054,*,13
6035,14326.495,*,14
6036,11870.127,*,11
6037,19638.096,*,18
6038,19711.407,*,18
6039,14455.399,*,16
6040,14450.604,*,10
6041,11880.036,*,12
6042,16688.723,*,12
6043,13559.834,*,7
6044,15842.364,*,12
6045,5885.331,14,3
6046,13017.932,*,14
6047,15992.169,*,19
6048,15963.568,*,20
6049,11775.931,*,13
6050,18194.013,*,15
6051,12799.142,*,3
6052,12770.511,*,2
6053,14694.415,*,9
6054,15557.877,*,14
6055,16286.678,*,20
6056,14217.599,*,9
6057,16249.262,*,15
6058,9282.913,*,10
6059,9254.226,*,10
6060,14136.282,*,16
6061,10752.425,*,10
6062,14477.494,*,8
6063,13513.428,*,4
6064,14143.741,*,12
6065,14115.037,*,12
6066,6094.157,36,4
6067,6065.435,44,5
6068,13463.013,*,16
6069,13844.731,*,13
6070,14054.281,*,3
6071,14025.546,*,2
6072,16680.512,*,18
6073,14954.159,*,9
6074,18984.865,*,20
6075,11305.844,*,9
6076,10657.143,*,8
6077,14149.648,*,11
6078,18619.146,*,15
6079,18552.651,*,19
6080,11948.347,*,10
6081,11091.085,*,11
6082,11062.277,*,12
6083,12807.361,*,16
6084,12778.55,*,16
6085,7151.655,*,7
6086,7122.833,*,8
6087,12488.889,*,5
6088,12460.066,*,5
6089,11290.499,*,10
6090,13675.322,*,16
6091,13646.494,*,15
6092,17965.921,*,17
6093,12471.231,*,15
6094,12442.396,*,14
6095,10740.383,*,7
6096,9074.269,12,1
6097,9045.431,12,1
6098,18263.156,*,17
6099,15630.332,*,12
6100,12620.548,*,12
6101,13399.543,*,15
6102,17381.266,*,13
6103,16742.098,*,18
6104,17662.86,*,16
6105,14113.949,*,4
6106,16460.966,*,13
6107,17540.323,*,14
6108,20888.451,*,20
6109,12034.991,*,12
6110,17337.313,*,14
6111,16688.164,*,15
6112,13934.144,*,9
6113,17453.912,*,17
6114,12102.268,*,6
6115,13593.987,*,12
6116,15677.241,*,13
6117,14197.991,*,15
6118,15344.183,*,17
6119,12747.419,*,12
6120,9995.994,*,10
6121,9336.701,*,13
6122,12454.367,*,5
6123,14054.553,*,3
6124,12730.737,*,19
6125,12701.731,*,20
6126,15113.113,*,11
6127,12244.552,*,16
6128,12215.542,*,16
6129,17722.455,*,15
6130,6366.009,*,11
6131,6336.984,*,10
6132,10876.292,*,18
6133,10847.25,*,17
6134,13357.529,*,7
6135,16929.126,*,16
6136,13099.907,*,17
6137,17206.934,*,15
6138,14264.463,*,11
6139,14796.48,*,19
6140,12841.697,*,17
6141,12812.587,*,17
6142,12623.785,*,9
6143,15593.042,*,14
6144,14295.328,*,13
6145,14918.962,*,10
6146,18354.129,*,14
6147,13898.018,*,9
6148,13911.067,*,16
6149,19782.918,*,18
6150,11246.006,*,5
6151,11216.848,*,6
6152,18661.219,*,18
6153,13274.143,*,18
6154,6149.576,44,5
6155,6120.403,52,6
6156,14951.865,*,15
6157,14755.792,*,17
6158,15489.146,*,17
6159,16967.866,*,17
6160,15957.507,*,19
6161,8300.78,18,4
6162,8271.581,14,3
6163,16450.005,*,14
6164,9116.868,*,9
6165,9087.663,*,10
6166,17214.889,*,13
6167,19189.597,*,17
6168,13768.126,*,15
6169,15018.308,*,17
6170,12732.578,*,10
6171,18115.724,*,14
6172,13952.169,*,11
6173,13922.897,*,12
6174,12392.993,*,17
6175,11600.705,*,5
6176,11571.42,*,6
6177,12904.059,*,8
6178,12874.762,*,7
6179,14238.215,*,15
6180,14208.9,*,16
6181,19684.332,*,19
6182,13064.932,*,12
6183,13557.569,*,18
6184,20921.681,*,20
6185,12944.919,*,4
6186,12915.54,*,3
6187,14626.587,*,10
6188,15193.186,*,10
6189,15241.671,*,19
6190,15212.271,*,19
6191,17404.634,*,14
6192,7920.39,*,11
6193,7890.986,*,12
6194,9821.503,*,13
6195,9792.099,*,13
6196,14993.874,*,9
6197,14964.455,*,9
6198,16349.434,*,14
6199,13053.087,*,9
6200,20595.406,*,20
6201,12252.86,*,7
6202,14374.033,*,13
6203,15601.013,*,11
6204,15571.577,*,10
6205,16152.617,*,12
6206,15073.75,*,12
6207,14569.758,*,15
6208,9425.638,*,11
6209,10927.942,*,10
6210,15739.697,*,19
6211,9636.493,26,6
6212,10639.17,*,11
6213,19213.425,*,20
6214,17736.835,*,17
6215,15979.115,*,13
6216,9183.826,*,9
6217,15456.499,*,11
6218,14734.183,*,7
6219,16132.329,*,15
6220,16545.259,*,12
6221,18023.072,*,16
6222,5509.642,14,3
6223,5480.081,18,4
6224,13633.498,*,10
6225,13603.93,*,9
6226,14709.205,*,4
6227,14679.633,*,3
6228,3132.777,42,10
6229,3103.205,38,9
6230,13639.337,*,16
6231,10375.762,*,4
6232,11486.884,*,11
6233,14646.803,*,13
6234,13110.651,*,16
6235,17346.294,*,20
6236,16456.551,*,12
6237,10554.744,*,9
6238,11165.388,*,13
6239,1938.331,30,7
6240,1908.669,34,8
6241,11732.911,*,3
6242,11703.248,*,3
6243,11909.727,*,13
6244,10778.349,*,13
6245,14578.331,*,15
6246,15763.047,*,12
6247,14107.86,*,10
6248,14078.131,*,9
6249,13061.963,*,16
6250,14021.216,*,19
6251,13991.483,*,19
6252,13792.796,*,8
6253,16336.036,*,13
6254,16962.168,*,17
6255,18063.576,*,20
6256,17377.759,*,15
6257,8530.66,*,11
6258,14299.439,*,18
6259,15362.917,*,12
6260,9523.522,*,10
6261,14942.383,*,5
6262,18422.613,*,20
6263,13675.124,*,6
6264,15813.137,*,11
6265,15783.307,*,10
6266,12523.855,*,3
6267,18330.694,*,14
6268,12491.824,*,12
6269,12461.985,*,11
6270,16739.524,*,18
6271,18694.214,*,17
6272,16902.406,*,13
6273,16782.443,*,20
6274,13304.013,*,19
6275,11049.138,*,10
6276,14415.886,*,4
6277,6023.42,*,10
6278,5993.541,*,11
6279,21134.175,*,20
6280,11110.635,*,8
6281,12707.741,*,10
6282,18285.557,*,15
6283,14412.272,*,7
6284,13157.351,*,5
6285,12362.595,*,13
6286,17875.059,*,19
6287,5520.111,6,1
6288,5490.149,2,0
6289,11481.411,*,17
6290,13374.739,*,9
6291,20503.693,*,19
6292,17608.015,*,19
6293,14516.47,*,14
6294,15815.613,*,12
6295,15355.382,*,13
6296,15032.881,*,20
6297,12922.632,*,6
6298,10298.652,*,8
6299,10268.619,*,9
6300,11427.304,*,4
6301,15600.294,*,13
6302,10773.085,*,13
6303,10743.043,*,13
6304,12932.877,*,16
6305,12902.832,*,15
6306,13351.975,*,12
6307,12989.823,*,8
6308,13569.51,*,13
6309,14140.765,*,7
6310,14110.689,*,8
6311,12710.063,*,5
6312,7806.535,2,0
6313,7776.441,6,1
6314,10230.227,*,12
6315,10200.127,*,11
6316,12777.261,*,17
6317,10817.128,*,18
6318,15500.139,*,20
6319,15470.01,*,20
6320,14394.492,*,15
6321,9663.355,*,13
6322,9633.214,*,12
6323,14286.358,*,6
6324,8985.344,*,8
6325,8955.182,*,7
6326,17020.615,*,12
6327,20126.764,*,20
6328,17344.629,*,14
6329,15433.998,*,12
6330,14535.636,*,11
6331,17071.854,*,18
6332,13717.463,*,16
6333,13687.219,*,15
6334,14912.433,*,11
6335,19748.08,*,19
6336,15340.286,*,19
6337,15198.535,*,11
6338,17827.297,*,20
6339,12438.427,*,12
6340,13582.103,*,5
6341,14200.573,*,9
6342,8451.721,26,6
6343,8421.427,22,5
6344,11812.071,*,7
6345,16526.912,*,18
6346,7460.79,*,13
6347,7430.481,*,12
6348,16929.189,*,12
6349,13843.673,*,20
6350,12070.872,*,17
6351,12040.535,*,16
6352,14267.596,*,17
6353,17040.3,*,16
6354,15054.73,*,19
6355,14589.786,*,8
6356,13449.675,*,12
6357,12534.664,*,17
6358,13397.159,*,5
6359,15338.54,*,10
6360,15174.792,*,18
6361,18311.18,*,20
6362,12750.979,*,20
6363,12720.594,*,19
6364,14738.108,*,11
6365,14707.72,*,10
6366,8764.214,42,10
6367,8733.815,42,10
6368,4168.573,44,5
6369,13556.746,*,6
6370,13526.344,*,6
6371,16451.224,*,12
6372,14908.536,*,6
6373,10035.351,*,8
6374,17518.121,*,17
6375,14279.184,*,10
6376,10702.561,*,11
6377,16613.16,*,13
6378,13789.153,*,13
6379,14955.214,*,6
6380,14924.707,*,7
6381,16134.912,*,20
6382,18969.577,*,18
6383,13665.288,*,10
6384,15745.129,*,10
6385,15714.577,*,11
6386,14955.259,*,7
6387,5187.616,18,4
6388,13320.132,*,13
6389,18612.196,*,20
6390,15918.019,*,16
6391,12516.439,*,6
6392,11389.662,*,8
6393,12939.794,*,18
6394,12909.18,*,18
6395,10773.06,*,15
6396,12621.812,*,2
6397,15719.065,*,1
6398,15688.439,*,2
6399,14131.71,*,7
6400,13863.061,*,8
6401,15630.05,*,20
6402,8833.378,26,6
6403,8802.716,30,7
6404,13912.194,*,7
6405,11302.54,*,10
6406,11271.853,*,9
6407,10984.758,*,16
6408,14627.194,*,13
6409,13023.435,*,19
6410,11713.812,*,10
6411,9950.973,*,11
6412,9920.252,*,10
6413,7895.046,6,1
6414,17575.756,*,17
6415,15356.12,*,14
6416,11071.472,*,13
6417,13221.699,*,3
6418,13190.945,*,4
6419,8939.584,14,3
6420,14748.065,*,10
6421,15760.933,*,10
6422,13519.573,*,8
6423,7587.134,*,9
6424,7556.342,*,8
6425,14300.331,*,16
6426,11670.821,*,12
6427,13597.959,*,12
6428,4082.933,52,6
6429,10296.938,*,8
6430,12346.259,*,8
6431,20401.435,*,20
6432,16636.054,*,20
6433,17282.191,*,13
6434,10936.135,*,5
6435,10905.2,*,4
6436,13526.079,*,13
6437,14678.26,*,4
6438,11876.166,*,14
6439,11845.202,*,14
6440,12472.102,*,2
6441,17091.596,*,19
6442,13428.403,*,3
6443,13168.132,*,3
6444,18255.89,*,20
6445,12641.613,*,8
6446,16952.872,*,13
6447,14100.825,*,2
6448,14773.423,*,4
6449,14742.384,*,4
6450,11284.202,*,7
6451,11253.136,*,8
6452,10913.366,*,9
6453,9221.426,*,14
6454,9190.33,*,15
6455,16378.441,*,15
6456,15762.26,*,16
6457,17231.879,*,18
6458,14689.49,*,2
6459,12910.152,*,4
6460,12879.028,*,5
6461,11012.476,*,8
6462,16316.825,*,12
6463,14042.194,*,15
6464,19708.813,*,20
6465,14360.688,*,19
6466,14329.509,*,19
6467,16326.773,*,14
6468,13375.336,*,5
6469,11812.112,*,13
6470,13938.234,*,12
6471,11867.48,*,7
6472,12908.623,*,9
6473,10276.683,*,14
6474,10245.449,*,15
6475,14791.158,*,10
6476,14032.62,*,9
6477,17759.823,*,19
6478,19102.16,*,17
6479,17981.431,*,14
6480,15539.679,*,15
6481,16087.841,*,15
6482,19097.567,*,20
6483,11877.949,*,10
6484,16691.499,*,13
6485,15366.164,*,15
6486,14763.565,*,13
6487,12065.764,*,11
6488,11876.605,*,13
6489,13328.418,*,9
6490,13436.091,*,10
6491,19999.874,*,19
6492,12448.481,*,11
6493,14593.264,*,10
6494,13119.581,*,4
6495,13501.44,*,10
6496,8071.637,*,9
6497,8040.188,*,9
6498,8619.037,44,5
6499,8587.58,44,5
6500,11984.592,*,10
6501,15674.746,*,13
6502,15287.004,*,14
6503,17097.754,*,19
6504,18145.416,*,14
6505,14402.184,*,10
6506,16307.352,*,18
6507,13915.791,*,5
6508,12549.266,*,9
6509,13418.144,*,13
6510,11420.299,*,3
6511,11388.768,*,4
6512,9285.761,*,11
6513,14839.564,*,11
6514,14808.025,*,10
6515,17928.234,*,16
6516,15544.425,*,16
6517,15531.737,*,20
6518,2691.451,10,2
6519,2659.845,10,2
6520,6970.146,26,6
6521,6938.535,30,7
6522,16563.897,*,16
6523,11753.174,*,9
6524,11721.556,*,9
6525,16500.66,*,16
6526,14023.112,*,18
6527,19568.885,*,17
6528,11603.231,*,14
6529,11571.593,*,13
6530,8726.681,18,4
6531,16324.203,*,18
6532,16292.507,*,19
6533,18341.725,*,20
6534,20374.997,*,20
6535,15494.098,*,17
6536,14494.359,*,4
6537,15420.966,*,11
6538,15127.227,*,17
6539,12105.079,*,4
6540,12621.152,*,7
6541,9782.087,*,7
6542,8456.184,6,1
6543,8424.419,2,0
6544,10994.665,*,3
6545,10962.897,*,2
6546,14706.977,*,8
6547,12797.626,*,11
6548,14170.657,*,18
6549,15332.735,*,14
6550,14401.538,*,14
6551,13391.699,*,14
6552,15069.145,*,6
6553,9580.539,22,5
6554,9548.686,26,6
6555,15248.976,*,10
6556,16161.609,*,19
6557,19750.605,*,20
6558,12010.384,*,5
6559,10689.063,*,7
6560,12005.861,*,7
6561,9940.749,*,8
6562,9908.807,*,9
6563,11689.905,*,5
6564,13438.049,*,8
6565,19276.352,*,20
6566,15822.277,*,11
6567,11688.081,*,9
6568,11656.071,*,8
6569,12016.503,*,13
6570,15804.483,*,20
6571,15772.455,*,20
6572,6935.203,*,11
6573,6903.163,*,10
6574,10962.613,*,3
6575,9376.398,26,6
6576,12140.905,*,7
6577,9332.708,*,7
6578,8073.473,44,5
6579,8041.381,36,4
6580,11796.042,*,14
6581,12877.775,*,5
6582,12845.643,*,4
6583,10698.292,*,6
6584,11251.68,*,2
6585,11219.534,*,3
6586,16282.712,*,15
6587,12012.052,*,14
6588,13524.583,*,6
6589,15303.972,*,18
6590,15338.322,*,18
6591,14108.515,*,6
6592,17539.781,*,13
6593,9249.778,*,5
6594,10704.186,*,9
6595,10671.914,*,10
6596,12494.257,*,11
6597,12028.06,*,3
6598,11995.787,*,3
6599,13791.899,*,6
6600,9282.068,18,4
6601,9249.778,22,5
6602,12512.919,*,7
6603,11949.714,*,16
6604,11917.408,*,17
6605,12163.998,*,13
6606,16601.299,*,16
6607,12666.35,*,7
6608,12634.026,*,6
6609,17561.62,*,13
6610,11758.273,*,6
6611,11725.922,*,5
6612,12039.774,*,14
6613,9595.87,*,16
6614,9563.497,*,16
6615,3761.298,26,6
6616,3728.907,22,5
6617,11983.613,*,10
6618,14230.185,*,4
6619,10523.048,*,9
6620,14163.273,*,11
6621,11461.697,*,5
6622,15412.005,*,17
6623,14430.346,*,9
6624,8104.411,10,2
6625,8071.934,10,2
6626,18463.882,*,20
6627,5501.137,38,9
6628,5468.598,34,8
6629,16806.876,*,12
6630,15075.427,*,3
6631,10244.12,*,15
6632,17172.053,*,20
6633,8755.998,*,12
6634,8723.417,*,13
6635,12891.791,*,9
6636,21308.213,*,20
6637,7522.328,*,16
6638,7489.668,*,15
6639,14403.348,*,12
6640,12381.601,*,12
6641,12965.556,*,17
6642,13781.288,*,9
6643,13748.592,*,9
6644,13805.597,*,20
6645,8982.335,*,16
6646,8949.609,*,17
6647,13414.921,*,11
6648,13453.044,*,14
6649,13420.285,*,14
6650,13768.189,*,1
6651,11844.909,*,12
6652,12658.719,*,11
6653,12625.907,*,12
6654,15048.023,*,8
6655,12624.371,*,16
6656,12591.548,*,15
6657,12798.674,*,10
6658,10916.866,*,12
6659,13083.683,*,13
6660,13050.842,*,12
6661,14776.368,*,12
6662,14743.522,*,12
6663,13825.211,*,15
6664,13993.123,*,6
6665,13960.269,*,5
6666,16488.524,*,18
6667,8906.754,22,5
6668,8873.89,22,5
6669,14938.202,*,5
6670,11329.604,*,5
6671,15518.9,*,12
6672,13254.271,*,15
6673,8112.26,30,7
6674,8079.343,34,8
6675,15442.185,*,11
6676,11914.218,*,12
6677,12781.1,*,14
6678,21341.178,*,20
6679,18213.295,*,20
6680,10737.189,*,9
6681,15743.922,*,11
6682,11631.078,*,12
6683,14889.668,*,17
6684,14230.855,*,18
6685,14197.818,*,18
6686,15044.917,*,14
6687,15011.853,*,15
6688,9943.946,*,7
6689,16595.454,*,19
6690,13193.408,*,4
6691,15337.09,*,19
6692,14690.678,*,5
6693,15562.367,*,13
6694,13913.965,*,16
6695,10009.434,*,2
6696,9976.289,*,3
6697,11371.551,*,15
6698,10981.325,*,2
6699,10363.013,*,10
6700,8556.657,*,13
6701,14076.865,*,14
6702,14629.14,*,9
6703,12895.29,*,9
6704,12119.952,*,1
6705,12086.723,*,1
6706,8955.182,30,7
6707,8921.949,30,7
6708,12702.565,*,12
6709,10064.047,*,12
6710,10030.809,*,13
6711,17211.733,*,16
6712,14661.174,*,10
6713,12626.327,*,16
6714,12800.645,*,11
6715,10763.703,*,7
6716,15488.718,*,12
6717,16423.28,*,12
6718,13226.707,*,5
6719,19226.295,*,19
6720,16340.911,*,12
6721,13522.276,*,3
6722,12702.891,*,5
6723,13491.252,*,7
6724,11801.25,*,4
6725,11767.918,*,3
6726,16122.733,*,14
6727,19081.985,*,17
6728,12344.075,*,10
6729,16015.424,*,14
6730,18799.075,*,15
6731,6269.895,*,9
6732,6236.497,*,8
6733,9527.825,44,5
6734,16990.061,*,20
6735,15087.279,*,16
6736,9249.314,*,12
6737,11234.517,*,3
6738,14483.176,*,16
6739,14077.207,*,9
6740,16699.852,*,13
6741,8405.005,*,13
6742,8371.49,*,12
6743,11294.084,*,1
6744,11260.567,*,0
6745,14761.555,*,11
6746,18303.156,*,19
6747,13310.608,*,4
6748,11786.465,*,8
6749,12395.005,*,3
6750,14133.108,*,7
6751,10181.27,*,6
6752,10147.692,*,5
6753,15519.637,*,10
6754,17035.168,*,13
6755,13750.767,*,9
6756,14507.17,*,19
6757,14473.495,*,19
6758,18344.875,*,20
6759,10071.428,*,3
6760,12334.44,*,5
6761,12300.736,*,6
6762,14797.735,*,18
6763,15742.346,*,10
6764,15387.234,*,11
6765,14475.51,*,14
6766,13888.997,*,5
6767,15539.528,*,16
6768,18147.675,*,15
6769,14116.174,*,9
6770,13956.069,*,9
6771,13922.282,*,8
6772,18328.447,*,16
6773,17546.065,*,19
6774,11280.957,*,13
6775,11247.136,*,12
6776,11094.525,*,17
6777,11060.698,*,17
6778,8075.222,28,3
6779,15506.589,*,14
6780,9051.349,*,11
6781,9017.481,*,10
6782,13045.438,*,14
6783,13011.566,*,15
6784,7127.712,*,10
6785,7093.824,*,11
6786,12601.496,*,4
6787,12567.605,*,5
6788,13188.937,*,13
6789,11747.176,*,17
6790,12340.286,*,18
6791,13085.18,*,18
6792,14293.531,*,9
6793,14259.608,*,9
6794,16014.907,*,13
6795,11797.133,*,8
6796,11763.174,*,9
6797,9861.175,22,5
6798,9147.971,*,7
6799,7988.976,*,5
6800,7954.966,*,6
6801,12654.574,*,11
6802,15823.924,*,10
6803,14819.016,*,16
6804,13951.782,*,19
6805,17562.1,*,18
6806,12840.774,*,7
6807,18295.99,*,15
6808,8302.255,18,4
6809,8268.16,18,4
6810,16389.168,*,12
6811,13662.399,*,18
6812,13628.281,*,19
6813,13341.603,*,19
6814,17348.583,*,13
6815,12690.933,*,6
6816,18277.995,*,15
6817,12623.312,*,10
6818,12589.129,*,11
6819,12207.205,*,5
6820,15253.025,*,8
6821,16123.635,*,15
6822,12583.519,*,10
6823,8230.098,*,9
6824,8195.843,*,10
6825,17622.535,*,17
6826,12956.902,*,7
6827,16152.043,*,11
6828,14315.143,*,12
6829,16925.366,*,12
6830,14071.331,*,16
6831,14751.639,*,10
6832,12576.159,*,6
6833,11369.643,*,9
6834,11335.281,*,10
6835,15748.94,*,11
6836,9885.978,*,11
6837,13972.605,*,12
6838,15572.367,*,12
6839,13963.779,*,12
6840,13929.397,*,13
6841,10182.082,*,5
6842,7288.603,*,8
6843,7254.206,*,7
6844,14088.378,*,9
6845,14702.157,*,12
6846,17056.071,*,20
6847,11841.123,*,13
6848,11806.708,*,14
6849,8336.674,14,3
6850,8481.166,*,10
6851,6023.42,84,10
6852,5988.992,76,9
6853,12153.745,*,14
6854,12119.315,*,15
6855,16794.574,*,20
6856,15034.814,*,3
6857,15000.365,*,2
6858,16068.604,*,17
6859,17728.942,*,20
6860,10189.764,*,8
6861,13026.53,*,13
6862,14193.729,*,2
6863,15138.841,*,20
6864,14948.667,*,16
6865,14191.824,*,13
6866,13390.227,*,6
6867,7892.304,34,8
6868,7857.689,34,8
6869,16925.129,*,13
6870,16890.513,*,12
6871,13549.814,*,7
6872,14392.915,*,9
6873,13646.361,*,10
6874,10850.684,*,10
6875,10815.997,*,9
6876,13855.844,*,12
6877,14810.854,*,12
6878,12002.828,*,8
6879,8451.721,*,6
6880,8416.984,*,6
6881,19004.32,*,18
6882,6702.735,68,8
6883,14219.968,*,17
6884,11204.001,*,4
6885,11249.381,*,7
6886,12139.035,*,10
6887,10999.479,*,13
6888,10964.646,*,12
6889,12732.733,*,7
6890,10437.857,*,19
6891,13827.509,*,11
6892,13792.644,*,12
6893,12316.054,*,9
6894,12281.18,*,10
6895,14457.067,*,17
6896,11110.949,*,11
6897,18442.674,*,15
6898,15917.165,*,11
6899,11625.686,*,13
6900,11590.751,*,13
6901,12320.884,*,2
6902,8371.653,14,3
6903,9949.97,*,8
6904,9914.991,*,7
6905,15890.852,*,12
6906,12812.245,*,18
6907,11370.214,*,8
6908,11335.219,*,7
6909,11831.579,*,5
6910,20902.548,*,20
6911,13162.231,*,10
6912,12473.307,*,6
6913,10116.778,*,16
6914,14368.252,*,12
6915,18442.868,*,14
6916,13393.285,*,2
6917,9395.187,18,4
6918,12041.993,*,8
6919,12006.861,*,7
6920,13630.145,*,10
6921,14964.103,*,11
6922,12586,*,7
6923,12086.556,*,15
6924,13026.33,*,10
6925,12909.93,*,8
6926,9952.305,*,5
6927,9917.125,*,4
6928,11847.254,*,6
6929,16390.709,*,18
6930,14019.083,*,4
6931,16049.89,*,17
6932,13344.646,*,6
6933,14552.111,*,7
6934,11187.029,*,7
6935,8330.937,*,10
6936,15138.308,*,6
6937,14134.989,*,9
6938,14329.625,*,7
6939,13792.307,*,8
6940,11144.198,*,3
6941,16305.58,*,11
6942,13919.2,*,17
6943,10233.53,*,13
6944,14948.169,*,7
6945,18750.134,*,15
6946,16874.543,*,18
6947,13069.244,*,7
6948,13033.854,*,8
6949,13058.939,*,14
6950,13469.607,*,15
6951,6704.555,26,6
6952,6669.121,22,5
6953,16046.612,*,16
6954,14502.181,*,2
6955,21278.774,*,20
6956,15226.374,*,12
6957,6263.835,22,5
6958,13154.465,*,4
6959,13119.01,*,3
6960,13717.194,*,6
6961,15091.712,*,17
6962,9419.569,*,12
6963,14153.253,*,4
6964,13263.332,*,14
6965,11204.698,*,4
6966,15540.374,*,16
6967,16345.706,*,15
6968,13753.062,*,19
6969,15530.005,*,11
6970,15848.444,*,14
6971,9596.925,60,7
6972,11999.285,*,11
6973,10322.508,*,12
6974,10286.789,*,11
6975,14526.041,*,18
6976,13429.395,*,7
6977,8730.743,26,6
6978,8953.713,*,10
6979,8917.954,*,11
6980,13431.74,*,9
6981,15193.155,*,7
6982,10780.225,*,8
6983,13131.3,*,7
6984,14029.682,*,1
6985,13993.905,*,0
6986,12591.754,*,16
6987,12555.976,*,17
6988,11383.266,*,6
6989,13148.393,*,12
6990,13655.038,*,3
6991,12424.905,*,20
6992,12389.038,*,19
6993,9857.874,*,12
6994,9821.978,*,11
6995,12445.341,*,14
6996,12409.4,*,14
6997,14738.605,*,19
6998,12812.68,*,13
6999,13118.378,*,3
7000,13082.385,*,3
7001,12297.299,*,6
7002,2655.363,14,3
7003,17031.452,*,13
7004,10861.464,*,4
7005,7950.171,10,2
7006,9654.847,*,8
