id,energy,na,na,lifetime,na,na,na,na
2742,1.70E+04,83,41,-1.00E+00,3,e,9,a3Piu
2743,1.69E+04,85,42,-1.00E+00,1,f,9,a3Piu
2744,1.70E+04,85,42,-1.00E+00,2,f,9,a3Piu
2745,1.71E+04,85,42,-1.00E+00,3,f,9,a3Piu
2746,1.70E+04,87,43,-1.00E+00,1,e,9,a3Piu
2747,1.71E+04,87,43,-1.00E+00,2,e,9,a3Piu
2748,1.72E+04,87,43,-1.00E+00,3,e,9,a3Piu
2749,1.71E+04,89,44,-1.00E+00,1,f,9,a3Piu
2750,1.72E+04,89,44,-1.00E+00,2,f,9,a3Piu
2751,1.74E+04,89,44,-1.00E+00,3,f,9,a3Piu
2752,1.72E+04,91,45,-1.00E+00,1,e,9,a3Piu
2753,1.74E+04,91,45,-1.00E+00,2,e,9,a3Piu
2754,1.75E+04,91,45,-1.00E+00,3,e,9,a3Piu
2755,1.74E+04,93,46,-1.00E+00,1,f,9,a3Piu
2756,1.75E+04,93,46,-1.00E+00,2,f,9,a3Piu
2757,1.76E+04,93,46,-1.00E+00,3,f,9,a3Piu
2758,1.75E+04,95,47,-1.00E+00,1,e,9,a3Piu
2759,1.76E+04,95,47,-1.00E+00,2,e,9,a3Piu
2760,1.78E+04,95,47,-1.00E+00,3,e,9,a3Piu
2761,1.76E+04,97,48,-1.00E+00,1,f,9,a3Piu
2762,1.78E+04,97,48,-1.00E+00,2,f,9,a3Piu
2763,1.79E+04,97,48,-1.00E+00,3,f,9,a3Piu
2764,1.78E+04,99,49,-1.00E+00,1,e,9,a3Piu
2765,1.79E+04,99,49,-1.00E+00,2,e,9,a3Piu
2766,1.81E+04,99,49,-1.00E+00,3,e,9,a3Piu
2767,1.79E+04,101,50,-1.00E+00,1,f,9,a3Piu
2768,1.81E+04,101,50,-1.00E+00,2,f,9,a3Piu
2769,1.82E+04,101,50,-1.00E+00,3,f,9,a3Piu
2770,1.81E+04,103,51,-1.00E+00,1,e,9,a3Piu
2771,1.82E+04,103,51,-1.00E+00,2,e,9,a3Piu
2772,1.83E+04,103,51,-1.00E+00,3,e,9,a3Piu
2773,1.82E+04,105,52,-1.00E+00,1,f,9,a3Piu
2774,1.83E+04,105,52,-1.00E+00,2,f,9,a3Piu
2775,1.85E+04,105,52,-1.00E+00,3,f,9,a3Piu
2776,1.83E+04,107,53,-1.00E+00,1,e,9,a3Piu
2777,1.85E+04,107,53,-1.00E+00,2,e,9,a3Piu
2778,1.87E+04,107,53,-1.00E+00,3,e,9,a3Piu
2779,1.85E+04,109,54,-1.00E+00,1,f,9,a3Piu
2780,1.87E+04,109,54,-1.00E+00,2,f,9,a3Piu
2781,1.88E+04,109,54,-1.00E+00,3,f,9,a3Piu
2782,1.87E+04,111,55,-1.00E+00,1,e,9,a3Piu
2783,1.88E+04,111,55,-1.00E+00,2,e,9,a3Piu
2784,1.90E+04,111,55,-1.00E+00,3,e,9,a3Piu
2785,1.88E+04,113,56,-1.00E+00,1,f,9,a3Piu
2786,1.90E+04,113,56,-1.00E+00,2,f,9,a3Piu
2787,1.91E+04,113,56,-1.00E+00,3,f,9,a3Piu
2788,1.90E+04,115,57,-1.00E+00,1,e,9,a3Piu
2789,1.91E+04,115,57,-1.00E+00,2,e,9,a3Piu
2790,1.93E+04,115,57,-1.00E+00,3,e,9,a3Piu
2791,1.91E+04,117,58,-1.00E+00,1,f,9,a3Piu
2792,1.93E+04,117,58,-1.00E+00,2,f,9,a3Piu
2793,1.95E+04,117,58,-1.00E+00,3,f,9,a3Piu
2794,1.93E+04,119,59,-1.00E+00,1,e,9,a3Piu
2795,1.95E+04,119,59,-1.00E+00,2,e,9,a3Piu
2796,1.96E+04,119,59,-1.00E+00,3,e,9,a3Piu
2797,1.95E+04,121,60,-1.00E+00,1,f,9,a3Piu
2798,1.96E+04,121,60,-1.00E+00,2,f,9,a3Piu
2799,1.98E+04,121,60,-1.00E+00,3,f,9,a3Piu
2800,1.96E+04,123,61,-1.00E+00,1,e,9,a3Piu
2801,1.98E+04,123,61,-1.00E+00,2,e,9,a3Piu
2802,2.00E+04,123,61,-1.00E+00,3,e,9,a3Piu
2803,1.98E+04,125,62,-1.00E+00,1,f,9,a3Piu
2804,2.00E+04,125,62,-1.00E+00,2,f,9,a3Piu
2805,2.02E+04,125,62,-1.00E+00,3,f,9,a3Piu
2806,2.00E+04,127,63,-1.00E+00,1,e,9,a3Piu
2807,2.02E+04,127,63,-1.00E+00,2,e,9,a3Piu
2808,2.04E+04,127,63,-1.00E+00,3,e,9,a3Piu
2809,2.02E+04,129,64,-1.00E+00,1,f,9,a3Piu
2810,2.04E+04,129,64,-1.00E+00,2,f,9,a3Piu
2811,2.05E+04,129,64,-1.00E+00,3,f,9,a3Piu
2812,2.04E+04,131,65,-1.00E+00,1,e,9,a3Piu
2813,2.05E+04,131,65,-1.00E+00,2,e,9,a3Piu
2814,2.07E+04,131,65,-1.00E+00,3,e,9,a3Piu
2815,2.05E+04,133,66,-1.00E+00,1,f,9,a3Piu
2816,2.07E+04,133,66,-1.00E+00,2,f,9,a3Piu
2817,2.09E+04,133,66,-1.00E+00,3,f,9,a3Piu
2818,2.07E+04,135,67,-1.00E+00,1,e,9,a3Piu
2819,2.09E+04,135,67,-1.00E+00,2,e,9,a3Piu
2820,2.11E+04,135,67,-1.00E+00,3,e,9,a3Piu
2821,2.09E+04,137,68,-1.00E+00,1,f,9,a3Piu
2822,2.11E+04,137,68,-1.00E+00,2,f,9,a3Piu
2823,2.13E+04,137,68,-1.00E+00,3,f,9,a3Piu
2824,2.11E+04,139,69,-1.00E+00,1,e,9,a3Piu
2825,2.13E+04,139,69,-1.00E+00,2,e,9,a3Piu
2826,2.15E+04,139,69,-1.00E+00,3,e,9,a3Piu
2827,2.13E+04,141,70,-1.00E+00,1,f,9,a3Piu
2828,2.15E+04,141,70,-1.00E+00,2,f,9,a3Piu
2829,2.17E+04,141,70,-1.00E+00,3,f,9,a3Piu
2830,2.15E+04,143,71,-1.00E+00,1,e,9,a3Piu
2831,2.17E+04,143,71,-1.00E+00,2,e,9,a3Piu
2832,2.19E+04,143,71,-1.00E+00,3,e,9,a3Piu
2833,2.17E+04,145,72,-1.00E+00,1,f,9,a3Piu
2834,2.19E+04,145,72,-1.00E+00,2,f,9,a3Piu
2835,2.21E+04,145,72,-1.00E+00,3,f,9,a3Piu
2836,2.19E+04,147,73,-1.00E+00,1,e,9,a3Piu
2837,2.21E+04,147,73,-1.00E+00,2,e,9,a3Piu
2838,2.23E+04,147,73,-1.00E+00,3,e,9,a3Piu
2839,2.21E+04,149,74,-1.00E+00,1,f,9,a3Piu
2840,2.23E+04,149,74,-1.00E+00,2,f,9,a3Piu
2841,2.25E+04,149,74,-1.00E+00,3,f,9,a3Piu
2842,2.23E+04,151,75,-1.00E+00,1,e,9,a3Piu
2843,2.25E+04,151,75,-1.00E+00,2,e,9,a3Piu
2844,2.27E+04,151,75,-1.00E+00,3,e,9,a3Piu
2845,2.25E+04,153,76,-1.00E+00,1,f,9,a3Piu
2846,2.27E+04,153,76,-1.00E+00,2,f,9,a3Piu
2847,2.30E+04,153,76,-1.00E+00,3,f,9,a3Piu
2848,2.27E+04,155,77,-1.00E+00,1,e,9,a3Piu
2849,2.30E+04,155,77,-1.00E+00,2,e,9,a3Piu
2850,2.32E+04,155,77,-1.00E+00,3,e,9,a3Piu
2851,2.30E+04,157,78,-1.00E+00,1,f,9,a3Piu
2852,2.32E+04,157,78,-1.00E+00,2,f,9,a3Piu
2853,2.34E+04,157,78,-1.00E+00,3,f,9,a3Piu
2854,2.32E+04,159,79,-1.00E+00,1,e,9,a3Piu
2855,2.34E+04,159,79,-1.00E+00,2,e,9,a3Piu
2856,2.36E+04,159,79,-1.00E+00,3,e,9,a3Piu
2857,2.34E+04,161,80,-1.00E+00,1,f,9,a3Piu
2858,2.36E+04,161,80,-1.00E+00,2,f,9,a3Piu
2859,2.39E+04,161,80,-1.00E+00,3,f,9,a3Piu
2860,2.36E+04,163,81,-1.00E+00,1,e,9,a3Piu
2861,2.38E+04,163,81,-1.00E+00,2,e,9,a3Piu
2862,2.41E+04,163,81,-1.00E+00,3,e,9,a3Piu
2863,2.38E+04,165,82,-1.00E+00,1,f,9,a3Piu
2864,2.41E+04,165,82,-1.00E+00,2,f,9,a3Piu
2865,2.43E+04,165,82,-1.00E+00,3,f,9,a3Piu
2866,2.41E+04,167,83,-1.00E+00,1,e,9,a3Piu
2867,2.43E+04,167,83,-1.00E+00,2,e,9,a3Piu
2868,2.45E+04,167,83,-1.00E+00,3,e,9,a3Piu
2869,2.43E+04,169,84,-1.00E+00,1,f,9,a3Piu
2870,2.45E+04,169,84,-1.00E+00,2,f,9,a3Piu
2871,2.48E+04,169,84,-1.00E+00,3,f,9,a3Piu
2872,2.45E+04,171,85,-1.00E+00,1,e,9,a3Piu
2873,2.48E+04,171,85,-1.00E+00,2,e,9,a3Piu
2874,2.50E+04,171,85,-1.00E+00,3,e,9,a3Piu
2875,2.48E+04,173,86,-1.00E+00,1,f,9,a3Piu
2876,2.50E+04,173,86,-1.00E+00,2,f,9,a3Piu
2877,2.53E+04,173,86,-1.00E+00,3,f,9,a3Piu
2878,2.50E+04,175,87,-1.00E+00,1,e,9,a3Piu
2879,2.53E+04,175,87,-1.00E+00,2,e,9,a3Piu
2880,2.55E+04,175,87,-1.00E+00,3,e,9,a3Piu
2881,2.53E+04,177,88,-1.00E+00,1,f,9,a3Piu
2882,2.55E+04,177,88,-1.00E+00,2,f,9,a3Piu
2883,2.57E+04,177,88,-1.00E+00,3,f,9,a3Piu
2884,2.55E+04,179,89,-1.00E+00,1,e,9,a3Piu
2885,2.57E+04,179,89,-1.00E+00,2,e,9,a3Piu
2886,2.60E+04,179,89,-1.00E+00,3,e,9,a3Piu
2887,2.57E+04,181,90,-1.00E+00,1,f,9,a3Piu
2888,2.60E+04,181,90,-1.00E+00,2,f,9,a3Piu
2889,2.62E+04,181,90,-1.00E+00,3,f,9,a3Piu
2890,2.60E+04,183,91,-1.00E+00,1,e,9,a3Piu
2891,2.62E+04,183,91,-1.00E+00,2,e,9,a3Piu
2892,2.65E+04,183,91,-1.00E+00,3,e,9,a3Piu
2893,2.62E+04,185,92,-1.00E+00,1,f,9,a3Piu
2894,2.65E+04,185,92,-1.00E+00,2,f,9,a3Piu
2895,2.67E+04,185,92,-1.00E+00,3,f,9,a3Piu
2896,2.65E+04,187,93,-1.00E+00,1,e,9,a3Piu
2897,2.67E+04,187,93,-1.00E+00,2,e,9,a3Piu
2898,2.70E+04,187,93,-1.00E+00,3,e,9,a3Piu
2899,2.67E+04,189,94,-1.00E+00,1,f,9,a3Piu
2900,2.70E+04,189,94,-1.00E+00,2,f,9,a3Piu
2901,2.73E+04,189,94,-1.00E+00,3,f,9,a3Piu
2902,2.70E+04,191,95,-1.00E+00,1,e,9,a3Piu
2903,2.73E+04,191,95,-1.00E+00,2,e,9,a3Piu
2904,2.75E+04,191,95,-1.00E+00,3,e,9,a3Piu
2905,2.73E+04,193,96,-1.00E+00,1,f,9,a3Piu
2906,2.75E+04,193,96,-1.00E+00,2,f,9,a3Piu
2907,2.78E+04,193,96,-1.00E+00,3,f,9,a3Piu
2908,2.75E+04,195,97,-1.00E+00,1,e,9,a3Piu
2909,2.78E+04,195,97,-1.00E+00,2,e,9,a3Piu
2910,2.81E+04,195,97,-1.00E+00,3,e,9,a3Piu
2911,2.00E+04,1,0,9.80E-08,3,e,0,d3Pig
2912,2.00E+04,3,1,9.80E-08,2,f,0,d3Pig
2913,2.00E+04,3,1,9.80E-08,3,f,0,d3Pig
2914,2.00E+04,5,2,9.79E-08,1,e,0,d3Pig
2915,2.00E+04,5,2,9.79E-08,2,e,0,d3Pig
2916,2.00E+04,5,2,9.79E-08,3,e,0,d3Pig
2917,2.00E+04,7,3,9.79E-08,1,f,0,d3Pig
2918,2.00E+04,7,3,9.79E-08,2,f,0,d3Pig
2919,2.00E+04,7,3,9.79E-08,3,f,0,d3Pig
2920,2.00E+04,9,4,9.79E-08,1,e,0,d3Pig
2921,2.00E+04,9,4,9.79E-08,2,e,0,d3Pig
2922,2.01E+04,9,4,9.79E-08,3,e,0,d3Pig
2923,2.00E+04,11,5,9.79E-08,1,f,0,d3Pig
2924,2.00E+04,11,5,9.79E-08,2,f,0,d3Pig
2925,2.01E+04,11,5,9.79E-08,3,f,0,d3Pig
2926,2.00E+04,13,6,9.79E-08,1,e,0,d3Pig
2927,2.01E+04,13,6,9.79E-08,2,e,0,d3Pig
2928,2.01E+04,13,6,9.79E-08,3,e,0,d3Pig
2929,2.01E+04,15,7,9.79E-08,1,f,0,d3Pig
2930,2.01E+04,15,7,9.78E-08,2,f,0,d3Pig
2931,2.01E+04,15,7,9.78E-08,3,f,0,d3Pig
2932,2.01E+04,17,8,9.78E-08,1,e,0,d3Pig
2933,2.01E+04,17,8,9.78E-08,2,e,0,d3Pig
2934,2.02E+04,17,8,9.78E-08,3,e,0,d3Pig
2935,2.01E+04,19,9,9.78E-08,1,f,0,d3Pig
2936,2.02E+04,19,9,9.78E-08,2,f,0,d3Pig
2937,2.02E+04,19,9,9.77E-08,3,f,0,d3Pig
2938,2.01E+04,21,10,9.78E-08,1,e,0,d3Pig
2939,2.02E+04,21,10,9.77E-08,2,e,0,d3Pig
2940,2.02E+04,21,10,9.77E-08,3,e,0,d3Pig
2941,2.02E+04,23,11,9.77E-08,1,f,0,d3Pig
2942,2.02E+04,23,11,9.77E-08,2,f,0,d3Pig
2943,2.03E+04,23,11,9.77E-08,3,f,0,d3Pig
2944,2.02E+04,25,12,9.77E-08,1,e,0,d3Pig
2945,2.03E+04,25,12,9.76E-08,2,e,0,d3Pig
2946,2.03E+04,25,12,9.76E-08,3,e,0,d3Pig
2947,2.03E+04,27,13,9.76E-08,1,f,0,d3Pig
2948,2.03E+04,27,13,9.76E-08,2,f,0,d3Pig
2949,2.04E+04,27,13,9.75E-08,3,f,0,d3Pig
2950,2.03E+04,29,14,9.76E-08,1,e,0,d3Pig
2951,2.04E+04,29,14,9.75E-08,2,e,0,d3Pig
2952,2.04E+04,29,14,9.75E-08,3,e,0,d3Pig
2953,2.04E+04,31,15,9.75E-08,1,f,0,d3Pig
2954,2.04E+04,31,15,9.75E-08,2,f,0,d3Pig
2955,2.05E+04,31,15,9.74E-08,3,f,0,d3Pig
2956,2.04E+04,33,16,9.75E-08,1,e,0,d3Pig
2957,2.05E+04,33,16,9.74E-08,2,e,0,d3Pig
2958,2.05E+04,33,16,9.74E-08,3,e,0,d3Pig
2959,2.05E+04,35,17,9.74E-08,1,f,0,d3Pig
2960,2.05E+04,35,17,9.73E-08,2,f,0,d3Pig
2961,2.06E+04,35,17,9.73E-08,3,f,0,d3Pig
2962,2.05E+04,37,18,9.73E-08,1,e,0,d3Pig
2963,2.06E+04,37,18,9.73E-08,2,e,0,d3Pig
2964,2.07E+04,37,18,9.72E-08,3,e,0,d3Pig
2965,2.06E+04,39,19,9.73E-08,1,f,0,d3Pig
2966,2.07E+04,39,19,9.72E-08,2,f,0,d3Pig
2967,2.07E+04,39,19,9.71E-08,3,f,0,d3Pig
2968,2.07E+04,41,20,9.72E-08,1,e,0,d3Pig
2969,2.07E+04,41,20,9.71E-08,2,e,0,d3Pig
2970,2.08E+04,41,20,9.70E-08,3,e,0,d3Pig
2971,2.07E+04,43,21,9.71E-08,1,f,0,d3Pig
2972,2.08E+04,43,21,9.70E-08,2,f,0,d3Pig
2973,2.09E+04,43,21,9.70E-08,3,f,0,d3Pig
2974,2.08E+04,45,22,9.70E-08,1,e,0,d3Pig
2975,2.09E+04,45,22,9.70E-08,2,e,0,d3Pig
2976,2.10E+04,45,22,9.69E-08,3,e,0,d3Pig
2977,2.09E+04,47,23,9.70E-08,1,f,0,d3Pig
2978,2.10E+04,47,23,9.69E-08,2,f,0,d3Pig
2979,2.10E+04,47,23,9.68E-08,3,f,0,d3Pig
2980,2.10E+04,49,24,9.69E-08,1,e,0,d3Pig
2981,2.10E+04,49,24,9.68E-08,2,e,0,d3Pig
2982,2.11E+04,49,24,9.67E-08,3,e,0,d3Pig
2983,2.10E+04,51,25,9.68E-08,1,f,0,d3Pig
2984,2.11E+04,51,25,9.67E-08,2,f,0,d3Pig
2985,2.12E+04,51,25,9.66E-08,3,f,0,d3Pig
2986,2.11E+04,53,26,9.67E-08,1,e,0,d3Pig
2987,2.12E+04,53,26,9.66E-08,2,e,0,d3Pig
2988,2.13E+04,53,26,9.65E-08,3,e,0,d3Pig
2989,2.12E+04,55,27,9.66E-08,1,f,0,d3Pig
2990,2.13E+04,55,27,9.65E-08,2,f,0,d3Pig
2991,2.14E+04,55,27,9.64E-08,3,f,0,d3Pig
2992,2.13E+04,57,28,9.65E-08,1,e,0,d3Pig
2993,2.14E+04,57,28,9.64E-08,2,e,0,d3Pig
2994,2.15E+04,57,28,9.62E-08,3,e,0,d3Pig
2995,2.14E+04,59,29,9.64E-08,1,f,0,d3Pig
2996,2.15E+04,59,29,9.62E-08,2,f,0,d3Pig
2997,2.16E+04,59,29,9.61E-08,3,f,0,d3Pig
2998,2.15E+04,61,30,9.62E-08,1,e,0,d3Pig
2999,2.16E+04,61,30,9.61E-08,2,e,0,d3Pig
3000,2.17E+04,61,30,9.60E-08,3,e,0,d3Pig
3001,2.16E+04,63,31,9.61E-08,1,f,0,d3Pig
3002,2.17E+04,63,31,9.60E-08,2,f,0,d3Pig
3003,2.18E+04,63,31,9.59E-08,3,f,0,d3Pig
3004,2.17E+04,65,32,9.60E-08,1,e,0,d3Pig
3005,2.18E+04,65,32,9.59E-08,2,e,0,d3Pig
3006,2.19E+04,65,32,9.58E-08,3,e,0,d3Pig
3007,2.18E+04,67,33,9.59E-08,1,f,0,d3Pig
3008,2.19E+04,67,33,9.58E-08,2,f,0,d3Pig
3009,2.21E+04,67,33,9.56E-08,3,f,0,d3Pig
3010,2.19E+04,69,34,9.58E-08,1,e,0,d3Pig
3011,2.21E+04,69,34,9.56E-08,2,e,0,d3Pig
3012,2.22E+04,69,34,9.55E-08,3,e,0,d3Pig
3013,2.21E+04,71,35,9.56E-08,1,f,0,d3Pig
3014,2.22E+04,71,35,9.55E-08,2,f,0,d3Pig
3015,2.23E+04,71,35,9.54E-08,3,f,0,d3Pig
3016,2.22E+04,73,36,9.55E-08,1,e,0,d3Pig
3017,2.23E+04,73,36,9.54E-08,2,e,0,d3Pig
3018,2.24E+04,73,36,9.52E-08,3,e,0,d3Pig
3019,2.23E+04,75,37,9.54E-08,1,f,0,d3Pig
3020,2.24E+04,75,37,9.52E-08,2,f,0,d3Pig
3021,2.26E+04,75,37,9.51E-08,3,f,0,d3Pig
3022,2.24E+04,77,38,9.52E-08,1,e,0,d3Pig
3023,2.26E+04,77,38,9.51E-08,2,e,0,d3Pig
3024,2.27E+04,77,38,9.49E-08,3,e,0,d3Pig
3025,2.26E+04,79,39,9.51E-08,1,f,0,d3Pig
3026,2.27E+04,79,39,9.49E-08,2,f,0,d3Pig
3027,2.28E+04,79,39,9.48E-08,3,f,0,d3Pig
3028,2.27E+04,81,40,9.49E-08,1,e,0,d3Pig
3029,2.28E+04,81,40,9.48E-08,2,e,0,d3Pig
3030,2.30E+04,81,40,9.46E-08,3,e,0,d3Pig
3031,2.28E+04,83,41,9.48E-08,1,f,0,d3Pig
3032,2.30E+04,83,41,9.46E-08,2,f,0,d3Pig
3033,2.31E+04,83,41,9.45E-08,3,f,0,d3Pig
3034,2.30E+04,85,42,9.46E-08,1,e,0,d3Pig
3035,2.31E+04,85,42,9.45E-08,2,e,0,d3Pig
3036,2.33E+04,85,42,9.43E-08,3,e,0,d3Pig
3037,2.31E+04,87,43,9.45E-08,1,f,0,d3Pig
3038,2.33E+04,87,43,9.43E-08,2,f,0,d3Pig
3039,2.34E+04,87,43,9.41E-08,3,f,0,d3Pig
3040,2.33E+04,89,44,9.43E-08,1,e,0,d3Pig
3041,2.34E+04,89,44,9.41E-08,2,e,0,d3Pig
3042,2.36E+04,89,44,9.40E-08,3,e,0,d3Pig
3043,2.34E+04,91,45,9.41E-08,1,f,0,d3Pig
3044,2.36E+04,91,45,9.40E-08,2,f,0,d3Pig
3045,2.37E+04,91,45,9.38E-08,3,f,0,d3Pig
3046,2.36E+04,93,46,9.40E-08,1,e,0,d3Pig
3047,2.37E+04,93,46,9.38E-08,2,e,0,d3Pig
3048,2.39E+04,93,46,9.36E-08,3,e,0,d3Pig
3049,2.37E+04,95,47,9.38E-08,1,f,0,d3Pig
3050,2.39E+04,95,47,9.36E-08,2,f,0,d3Pig
3051,2.41E+04,95,47,9.35E-08,3,f,0,d3Pig
3052,2.39E+04,97,48,9.36E-08,1,e,0,d3Pig
3053,2.41E+04,97,48,9.34E-08,2,e,0,d3Pig
3054,2.42E+04,97,48,9.33E-08,3,e,0,d3Pig
3055,2.41E+04,99,49,9.34E-08,1,f,0,d3Pig
3056,2.42E+04,99,49,9.33E-08,2,f,0,d3Pig
3057,2.44E+04,99,49,9.31E-08,3,f,0,d3Pig
3058,2.42E+04,101,50,9.33E-08,1,e,0,d3Pig
3059,2.44E+04,101,50,9.31E-08,2,e,0,d3Pig
3060,2.46E+04,101,50,9.29E-08,3,e,0,d3Pig
3061,2.44E+04,103,51,9.31E-08,1,f,0,d3Pig
3062,2.46E+04,103,51,9.29E-08,2,f,0,d3Pig
3063,2.48E+04,103,51,9.27E-08,3,f,0,d3Pig
3064,2.46E+04,105,52,9.29E-08,1,e,0,d3Pig
3065,2.47E+04,105,52,9.27E-08,2,e,0,d3Pig
3066,2.49E+04,105,52,9.25E-08,3,e,0,d3Pig
3067,2.47E+04,107,53,9.27E-08,1,f,0,d3Pig
3068,2.49E+04,107,53,9.25E-08,2,f,0,d3Pig
3069,2.51E+04,107,53,9.23E-08,3,f,0,d3Pig
3070,2.49E+04,109,54,9.25E-08,1,e,0,d3Pig
3071,2.51E+04,109,54,9.23E-08,2,e,0,d3Pig
3072,2.53E+04,109,54,9.21E-08,3,e,0,d3Pig
3073,2.51E+04,111,55,9.23E-08,1,f,0,d3Pig
3074,2.53E+04,111,55,9.21E-08,2,f,0,d3Pig
3075,2.55E+04,111,55,9.19E-08,3,f,0,d3Pig
3076,2.53E+04,113,56,9.21E-08,1,e,0,d3Pig
3077,2.55E+04,113,56,9.19E-08,2,e,0,d3Pig
3078,2.57E+04,113,56,9.17E-08,3,e,0,d3Pig
3079,2.55E+04,115,57,9.19E-08,1,f,0,d3Pig
3080,2.57E+04,115,57,9.17E-08,2,f,0,d3Pig
3081,2.59E+04,115,57,9.15E-08,3,f,0,d3Pig
3082,2.57E+04,117,58,9.17E-08,1,e,0,d3Pig
3083,2.59E+04,117,58,9.15E-08,2,e,0,d3Pig
3084,2.61E+04,117,58,9.13E-08,3,e,0,d3Pig
3085,2.59E+04,119,59,9.15E-08,1,f,0,d3Pig
3086,2.61E+04,119,59,9.13E-08,2,f,0,d3Pig
3087,2.63E+04,119,59,9.11E-08,3,f,0,d3Pig
3088,2.61E+04,121,60,9.13E-08,1,e,0,d3Pig
3089,2.63E+04,121,60,9.11E-08,2,e,0,d3Pig
3090,2.65E+04,121,60,9.09E-08,3,e,0,d3Pig
3091,2.63E+04,123,61,9.11E-08,1,f,0,d3Pig
3092,2.65E+04,123,61,9.09E-08,2,f,0,d3Pig
3093,2.67E+04,123,61,9.07E-08,3,f,0,d3Pig
3094,2.65E+04,125,62,9.09E-08,1,e,0,d3Pig
3095,2.67E+04,125,62,9.07E-08,2,e,0,d3Pig
3096,2.69E+04,125,62,9.04E-08,3,e,0,d3Pig
3097,2.67E+04,127,63,9.07E-08,1,f,0,d3Pig
3098,2.69E+04,127,63,9.04E-08,2,f,0,d3Pig
3099,2.71E+04,127,63,9.02E-08,3,f,0,d3Pig
3100,2.69E+04,129,64,9.04E-08,1,e,0,d3Pig
3101,2.71E+04,129,64,9.02E-08,2,e,0,d3Pig
3102,2.74E+04,129,64,9.00E-08,3,e,0,d3Pig
3103,2.71E+04,131,65,9.02E-08,1,f,0,d3Pig
3104,2.74E+04,131,65,9.00E-08,2,f,0,d3Pig
3105,2.76E+04,131,65,8.98E-08,3,f,0,d3Pig
3106,2.74E+04,133,66,9.00E-08,1,e,0,d3Pig
3107,2.76E+04,133,66,8.98E-08,2,e,0,d3Pig
3108,2.78E+04,133,66,8.95E-08,3,e,0,d3Pig
3109,2.76E+04,135,67,8.98E-08,1,f,0,d3Pig
3110,2.78E+04,135,67,8.95E-08,2,f,0,d3Pig
3111,2.80E+04,135,67,8.93E-08,3,f,0,d3Pig
3112,2.78E+04,137,68,8.95E-08,1,e,0,d3Pig
3113,2.80E+04,137,68,8.93E-08,2,e,0,d3Pig
3114,2.83E+04,137,68,8.90E-08,3,e,0,d3Pig
3115,2.80E+04,139,69,8.93E-08,1,f,0,d3Pig
3116,2.83E+04,139,69,8.90E-08,2,f,0,d3Pig
3117,2.85E+04,139,69,8.88E-08,3,f,0,d3Pig
3118,2.83E+04,141,70,8.90E-08,1,e,0,d3Pig
3119,2.85E+04,141,70,8.88E-08,2,e,0,d3Pig
3120,2.87E+04,141,70,8.86E-08,3,e,0,d3Pig
3121,2.85E+04,143,71,8.88E-08,1,f,0,d3Pig
3122,2.87E+04,143,71,8.86E-08,2,f,0,d3Pig
3123,2.90E+04,143,71,8.83E-08,3,f,0,d3Pig
3124,2.87E+04,145,72,8.86E-08,1,e,0,d3Pig
3125,2.90E+04,145,72,8.83E-08,2,e,0,d3Pig
3126,2.92E+04,145,72,8.81E-08,3,e,0,d3Pig
3127,2.90E+04,147,73,8.83E-08,1,f,0,d3Pig
3128,2.92E+04,147,73,8.81E-08,2,f,0,d3Pig
3129,2.95E+04,147,73,8.79E-08,3,f,0,d3Pig
3130,2.92E+04,149,74,8.81E-08,1,e,0,d3Pig
3131,2.95E+04,149,74,8.78E-08,2,e,0,d3Pig
3132,2.97E+04,149,74,8.76E-08,3,e,0,d3Pig
3133,2.95E+04,151,75,8.78E-08,1,f,0,d3Pig
3134,2.97E+04,151,75,8.76E-08,2,f,0,d3Pig
3135,3.00E+04,151,75,8.74E-08,3,f,0,d3Pig
3136,2.97E+04,153,76,8.76E-08,1,e,0,d3Pig
3137,3.00E+04,153,76,8.73E-08,2,e,0,d3Pig
3138,3.02E+04,153,76,8.71E-08,3,e,0,d3Pig
3139,3.00E+04,155,77,8.73E-08,1,f,0,d3Pig
3140,3.02E+04,155,77,8.71E-08,2,f,0,d3Pig
3141,3.05E+04,155,77,8.68E-08,3,f,0,d3Pig
3142,3.02E+04,157,78,8.71E-08,1,e,0,d3Pig
3143,3.05E+04,157,78,8.68E-08,2,e,0,d3Pig
3144,3.08E+04,157,78,8.66E-08,3,e,0,d3Pig
3145,3.05E+04,159,79,8.68E-08,1,f,0,d3Pig
3146,3.08E+04,159,79,8.66E-08,2,f,0,d3Pig
3147,3.10E+04,159,79,8.63E-08,3,f,0,d3Pig
3148,3.08E+04,161,80,8.66E-08,1,e,0,d3Pig
3149,3.10E+04,161,80,8.63E-08,2,e,0,d3Pig
3150,3.13E+04,161,80,8.61E-08,3,e,0,d3Pig
3151,3.10E+04,163,81,8.63E-08,1,f,0,d3Pig
3152,3.13E+04,163,81,8.60E-08,2,f,0,d3Pig
3153,3.16E+04,163,81,8.58E-08,3,f,0,d3Pig
3154,3.13E+04,165,82,8.60E-08,1,e,0,d3Pig
3155,3.16E+04,165,82,8.58E-08,2,e,0,d3Pig
3156,3.18E+04,165,82,8.55E-08,3,e,0,d3Pig
3157,3.16E+04,167,83,8.58E-08,1,f,0,d3Pig
3158,3.18E+04,167,83,8.55E-08,2,f,0,d3Pig
3159,3.21E+04,167,83,8.53E-08,3,f,0,d3Pig
